schema_version,analysis_id,source_experiment,target_experiment,direction,population,source_step8a_sha256,target_step8a_sha256,block_size_cells,block_nominal_scale,n_outer_folds,estimator_random_state,model_family,model_role,metric,metric_orientation,budget_blocks,n_repeats,raw_value,fewshot_value,ceiling_value,raw_oriented,fewshot_oriented,ceiling_oriented,absolute_recovery,ceiling_gap,recovery_fraction,recovery_fraction_status,denominator_near_zero,ceiling_not_above_raw,recovery_negative,recovery_above_ceiling,selection_median,selection_interval_lower,selection_interval_upper,selection_min,selection_max,n_repeats_observed,recovery_fraction_selection_median,recovery_fraction_selection_lower,recovery_fraction_selection_upper,mean_adaptation_row_count,mean_adaptation_positive_count,mean_n_blocks_tier_a,mean_n_blocks_tier_b,mean_n_blocks_tier_c
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,8,10,0.5922389820175833,0.5499997814200086,0.6979859420145867,0.5922389820175833,0.5499997814200086,0.6979859420145867,-0.04223920059757469,0.10574695999700345,-0.39943654738416706,interpretable,false,false,true,false,0.5499997814200086,0.5347973361718409,0.5739501194840532,0.5331349258269154,0.5761889939593959,10,-0.39943654738416656,-0.5431990276351221,-0.1729492983443528,681.3,275.9,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,16,10,0.5922389820175833,0.5694949596029222,0.6979859420145867,0.5922389820175833,0.5694949596029222,0.6979859420145867,-0.022744022414661114,0.10574695999700345,-0.2150796809223226,interpretable,false,false,true,false,0.5694949596029222,0.5572311422523981,0.5810678355348218,0.5561598058315884,0.5813219424072873,10,-0.2150796809223231,-0.331052918837357,-0.1056403558369725,1363.4,556.0,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,32,10,0.5922389820175833,0.5936560573396025,0.6979859420145867,0.5922389820175833,0.5936560573396025,0.6979859420145867,0.001417075322019179,0.10574695999700345,0.013400624680457334,interpretable,false,false,false,false,0.5936560573396025,0.5809057352416317,0.6004993259683321,0.579222176286993,0.6009809294798206,10,0.013400624680457334,-0.10717326319615042,0.07811424509019402,2749.3,1121.1,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,0,1,0.078925903541469,0.078925903541469,0.0772666711161345,-0.078925903541469,-0.078925903541469,-0.0772666711161345,0.0,0.0016592324253345003,0.0,interpretable,false,false,false,false,0.078925903541469,0.078925903541469,0.078925903541469,0.078925903541469,0.078925903541469,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,1,10,0.078925903541469,0.12109602866068225,0.0772666711161345,-0.078925903541469,-0.12109602866068225,-0.0772666711161345,-0.04217012511921325,0.0016592324253345003,-25.415441788218295,interpretable,false,false,true,false,0.12109602866068225,0.10216672862326125,0.15156795678905446,0.101993650555127,0.1538490977813154,10,-25.415441788218295,-43.780516905544964,-14.00697378313765,80.0,42.5,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,2,10,0.078925903541469,0.13599216066240016,0.0772666711161345,-0.078925903541469,-0.13599216066240016,-0.0772666711161345,-0.05706625712093116,0.0016592324253345003,-34.393166532667436,interpretable,false,false,true,false,0.13599216066240016,0.10942968526700025,0.16478730158261046,0.1050268910136571,0.1658115946578831,10,-34.393166532667436,-51.747661587454715,-18.384272908228454,166.2,75.7,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,4,10,0.078925903541469,0.1658707590219512,0.0772666711161345,-0.078925903541469,-0.1658707590219512,-0.0772666711161345,-0.0869448554804822,0.0016592324253345003,-52.40064872945945,interpretable,false,false,true,false,0.1658707590219512,0.13945465032233195,0.18912904958587284,0.1365389038844825,0.1903414271695877,10,-52.40064872945945,-66.41814875464898,-36.47996860274738,334.0,134.0,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,8,10,0.078925903541469,0.20352995538458704,0.0772666711161345,-0.078925903541469,-0.20352995538458704,-0.0772666711161345,-0.12460405184311804,0.0016592324253345003,-75.09740645165968,interpretable,false,false,true,false,0.20352995538458704,0.17693008491669437,0.23274850993335675,0.1757823351036489,0.2350530687017198,10,-75.09740645165968,-92.70708795416483,-59.065975253869446,681.3,275.9,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,16,10,0.078925903541469,0.25121649312147254,0.0772666711161345,-0.078925903541469,-0.25121649312147254,-0.0772666711161345,-0.17229058958000354,0.0016592324253345003,-103.83752568316031,interpretable,false,false,true,false,0.25121649312147254,0.21847068087203253,0.2776199229797369,0.2175042868363017,0.2777906202974857,10,-103.8375256831603,-119.75056442029894,-84.10200716902659,1363.4,556.0,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,32,10,0.078925903541469,0.27323159890246734,0.0772666711161345,-0.078925903541469,-0.27323159890246734,-0.0772666711161345,-0.19430569536099834,0.0016592324253345003,-117.1057727622617,interpretable,false,false,true,false,0.27323159890246734,0.2560492080712398,0.29152095713507686,0.2549943237684772,0.2917607272344447,10,-117.1057727622617,-128.12855531722678,-106.75014652878595,2749.3,1121.1,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,0,1,0.0925385912286984,0.0925385912286984,0.301925915788068,0.0925385912286984,0.0925385912286984,0.301925915788068,0.0,0.2093873245593696,0.0,interpretable,false,false,false,false,0.0925385912286984,0.0925385912286984,0.0925385912286984,0.0925385912286984,0.0925385912286984,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,1,10,0.0925385912286984,0.09522402779222311,0.301925915788068,0.0925385912286984,0.09522402779222311,0.301925915788068,0.0026854365635247124,0.2093873245593696,0.012825210738882547,interpretable,false,false,false,false,0.09522402779222311,0.07168464234335753,0.10743826557801307,0.0697458274291084,0.1081865680697673,10,0.012825210738882514,-0.09959508737802295,0.07115843511859779,80.0,42.5,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,2,10,0.0925385912286984,0.09457488378779665,0.301925915788068,0.0925385912286984,0.09457488378779665,0.301925915788068,0.002036292559098249,0.2093873245593696,0.009725003953240156,interpretable,false,false,false,false,0.09457488378779665,0.08530657048369418,0.1013458800949978,0.0845430134183791,0.1019025819361556,10,0.009725003953240156,-0.03453896151652513,0.042062187311640194,166.2,75.7,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,4,10,0.0925385912286984,0.09424888656236036,0.301925915788068,0.0925385912286984,0.09424888656236036,0.301925915788068,0.0017102953336619597,0.2093873245593696,0.008168093924792584,interpretable,false,false,false,false,0.09424888656236036,0.0849745352506126,0.11387874266525677,0.0832803459336011,0.1157086381723041,10,0.008168093924792551,-0.0361247080930206,0.1019171121340136,334.0,134.0,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,8,10,0.0925385912286984,0.10923433239205775,0.301925915788068,0.0925385912286984,0.10923433239205775,0.301925915788068,0.016695741163359354,0.2093873245593696,0.07973615976274366,interpretable,false,false,false,false,0.10923433239205775,0.0913107839583137,0.12571339129192152,0.0887175303735243,0.1270325330120054,10,0.07973615976274366,-0.005863808962497942,0.1584374800768647,681.3,275.9,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,16,10,0.0925385912286984,0.12511899376374555,0.301925915788068,0.0925385912286984,0.12511899376374555,0.301925915788068,0.032580402535047154,0.2093873245593696,0.15559873360820042,interpretable,false,false,false,false,0.12511899376374555,0.10409266579072171,0.14538447916536074,0.1037248380005105,0.1462833811381208,10,0.15559873360820048,0.055180391584531065,0.25238341455420077,1363.4,556.0,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,32,10,0.0925385912286984,0.1333583522684857,0.301925915788068,0.0925385912286984,0.1333583522684857,0.301925915788068,0.040819761039787295,0.2093873245593696,0.1949485773586704,interpretable,false,false,false,false,0.1333583522684857,0.12120326115923426,0.15634150555930915,0.1202880057211191,0.1594040284133863,10,0.1949485773586705,0.13689782794090907,0.3047124006425713,2749.3,1121.1,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,0,1,0.6184747489978262,0.6184747489978262,0.7773268638729566,0.6184747489978262,0.6184747489978262,0.7773268638729566,0.0,0.1588521148751304,0.0,interpretable,false,false,false,false,0.6184747489978262,0.6184747489978262,0.6184747489978262,0.6184747489978262,0.6184747489978262,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,1,10,0.6184747489978262,0.5758796899976442,0.7773268638729566,0.6184747489978262,0.5758796899976442,0.7773268638729566,-0.04259505900018201,0.1588521148751304,-0.26814285119001974,interpretable,false,false,true,false,0.5758796899976442,0.5330428584080674,0.6173138398018748,0.5264181706555583,0.6189826465982152,10,-0.2681428511900194,-0.5378077003061282,-0.007308112938023545,80.0,42.5,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,2,10,0.6184747489978262,0.577376204102527,0.7773268638729566,0.6184747489978262,0.577376204102527,0.7773268638729566,-0.04109854489529918,0.1588521148751304,-0.2587220505537852,interpretable,false,false,true,false,0.577376204102527,0.5454865783743912,0.6098064510459712,0.5425830105524845,0.6117472329653599,10,-0.25872205055378555,-0.4594724513476518,-0.05456835093866359,166.2,75.7,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,4,10,0.6184747489978262,0.5784583166496476,0.7773268638729566,0.6184747489978262,0.5784583166496476,0.7773268638729566,-0.04001643234817853,0.1588521148751304,-0.2519099753858136,interpretable,false,false,true,false,0.5784583166496476,0.5377977432261906,0.6010292380914767,0.5356653962980461,0.6049862750791669,10,-0.2519099753858136,-0.507874924013783,-0.10982233960223275,334.0,134.0,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,8,10,0.6184747489978262,0.5977047516874221,0.7773268638729566,0.6184747489978262,0.5977047516874221,0.7773268638729566,-0.020769997310404076,0.1588521148751304,-0.13075052432717588,interpretable,false,false,true,false,0.5977047516874221,0.5503794170337122,0.6396418206451351,0.5466338243297743,0.6431753986113657,10,-0.13075052432717624,-0.42867123310030836,0.13325017211100876,681.3,275.9,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,16,10,0.6184747489978262,0.6372394983353806,0.7773268638729566,0.6184747489978262,0.6372394983353806,0.7773268638729566,0.018764749337554454,0.1588521148751304,0.11812716092766498,interpretable,false,false,false,false,0.6372394983353806,0.5743463325538464,0.6522113523120175,0.5683832768112319,0.6536415351327647,10,0.11812716092766534,-0.27779558666038534,0.21237742626663048,1363.4,556.0,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,burnable_tree_shrub_grass,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,roc_auc,higher_is_better,32,10,0.6184747489978262,0.6661356138937193,0.7773268638729566,0.6184747489978262,0.6661356138937193,0.7773268638729566,0.04766086489589316,0.1588521148751304,0.300032926431972,interpretable,false,false,false,false,0.6661356138937193,0.6298895620611824,0.6948220926566955,0.6239479565819431,0.7009710765663675,10,0.3000329264319723,0.07185811200769454,0.48061899408065184,2749.3,1121.1,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,0,1,0.1243403264122426,0.1243403264122426,0.1053875824204019,-0.1243403264122426,-0.1243403264122426,-0.1053875824204019,0.0,0.0189527439918407,0.0,interpretable,false,false,false,false,0.1243403264122426,0.1243403264122426,0.1243403264122426,0.1243403264122426,0.1243403264122426,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,1,10,0.1243403264122426,0.1330254784827733,0.1053875824204019,-0.1243403264122426,-0.1330254784827733,-0.1053875824204019,-0.008685152070530694,0.0189527439918407,-0.4582530146700508,interpretable,false,false,true,false,0.1330254784827733,0.1261087616208347,0.13934073649730244,0.1249768635579761,0.1397097836499559,10,-0.45825301467005075,-0.7914637633219563,-0.0933076080884877,98.9,47.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,2,10,0.1243403264122426,0.14311303567214934,0.1053875824204019,-0.1243403264122426,-0.14311303567214934,-0.1053875824204019,-0.018772709259906734,0.0189527439918407,-0.9905008619326323,interpretable,false,false,true,false,0.14311303567214934,0.13290754828955656,0.15161456733514606,0.1323826116951,0.1518437883442306,10,-0.9905008619326331,-1.4390655482206285,-0.4520306864801327,197.9,92.1,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,4,10,0.1243403264122426,0.15310884040056694,0.1053875824204019,-0.1243403264122426,-0.15310884040056694,-0.1053875824204019,-0.028768513988324335,0.0189527439918407,-1.5179075916769307,interpretable,false,false,true,false,0.15310884040056694,0.14785158939750767,0.1681964529828435,0.1476060785458267,0.1689329491631047,10,-1.5179075916769313,-2.3139724036520146,-1.2405202642628863,394.4,187.9,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,8,10,0.1243403264122426,0.16878159726778091,0.1053875824204019,-0.1243403264122426,-0.16878159726778091,-0.1053875824204019,-0.04444127085553831,0.0189527439918407,-2.344846259447741,interpretable,false,false,true,false,0.16878159726778091,0.16433960050655708,0.17731375521478424,0.1643343450870944,0.1777075197523217,10,-2.34484625944774,-2.7950268744909486,-2.1104740353974316,788.3,377.0,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,16,10,0.1243403264122426,0.1832879256864186,0.1053875824204019,-0.1243403264122426,-0.1832879256864186,-0.1053875824204019,-0.058947599274176005,0.0189527439918407,-3.110240886467595,interpretable,false,false,true,false,0.1832879256864186,0.182916863407023,0.1848244548388653,0.1828972451022476,0.1850853710706746,10,-3.110240886467594,-3.191312479747607,-3.090662598513337,1569.8,860.0,12.0,3.0,1.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,32,10,0.1243403264122426,0.1617135646096059,0.1053875824204019,-0.1243403264122426,-0.1617135646096059,-0.1053875824204019,-0.037373238197363295,0.0189527439918407,-1.9719170065006288,interpretable,false,false,true,false,0.1617135646096059,0.1598869152651565,0.16401526291529891,0.1596974617035876,0.1640587017893438,10,-1.9719170065006288,-2.093361073211175,-1.8755378571154109,2920.1,880.0,12.0,3.0,17.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,0,1,0.0492849230291798,0.0492849230291798,0.1898914005576024,0.0492849230291798,0.0492849230291798,0.1898914005576024,0.0,0.1406064775284226,0.0,interpretable,false,false,false,false,0.0492849230291798,0.0492849230291798,0.0492849230291798,0.0492849230291798,0.0492849230291798,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,3dec785a7d8e31db2d67ed283546bbfbca1559f56df46663488d0afc24d9e393,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,1,10,0.0492849230291798,0.0806359319006776,0.1898914005576024,0.0492849230291798,0.0806359319006776,0.1898914005576024,0.0313510088714978,0.1406064775284226,0.2229698760866861,interpretable,false,false,false,false,0.0806359319006776,0.05893510279143559,0.1368123619291046,0.0581930876137432,0.1414735146684413,10,0.2229698760866861,0.06863254049092495,0.6224993360084121,98.9,47.2,1.0,0.0,0.0
